book,id,chart,day_stem,root_class,queries,judgment,wangshuai_kw
渊海子平,渊海子平-0115,己卯辛未壬寅辛亥,壬,HEAVY,REN-CAIGUAN|HEAVY-ROOT|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|GE-QING|GE-QUALITY|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,"(己官)张参政，丙寅 戊戌 辛酉 戊子(庚官、甲财)眉批：辰戌丑未为四季，印绶财官居杂气，干头透出格为真，只问财多为尊贵。白话译文辰、戌、丑、未是十二地支中居于四季交替之位的土支，财星（代表物质财富）与官星（代表权位仕途）深藏其中，印绶（代表才学与贵人扶持）也隐居于此。这四支各自内藏多种五行，性质混杂，因此所藏之气统称""杂气""。判断此格是否成立，关键在于藏干能否透出天干：若辰戌丑未中所藏的财、官或",['身强']
渊海子平,渊海子平-0116,丙寅戊戌辛酉戊子,辛,HEAVY,REN-CAIGUAN|SHISHI-BURUO|HEAVY-ROOT|YIN-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|JIWANG-HUAIJI|GE-QUALITY|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,"(庚官、甲财)眉批：辰戌丑未为四季，印绶财官居杂气，干头透出格为真，只问财多为尊贵。白话译文辰、戌、丑、未是十二地支中居于四季交替之位的土支，财星（代表物质财富）与官星（代表权位仕途）深藏其中，印绶（代表才学与贵人扶持）也隐居于此。这四支各自内藏多种五行，性质混杂，因此所藏之气统称""杂气""。判断此格是否成立，关键在于藏干能否透出天干：若辰戌丑未中所藏的财、官或印能显现于四柱天干之上，格局方为真实有",['身强']
渊海子平,渊海子平-0117,丙子甲午辛亥辛卯,辛,LIGHT,REN-CAIGUAN|LIGHT-ROOT|ROOT-STRUCK|ROOT-GAN-PRIORITY|WANGCHONG-SHUAI|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,(丁偏官)何参政，丙寅 戊戌 壬戌 辛丑(戊偏官)岳总制，癸卯 丁巳 壬寅 甲辰(戊偏官)王镇抚，戊寅 癸亥 丙申 戊子(壬偏官)王镇抚此格，杀神太重，喜行东方运。身衰，八字水多火微，独喜寅宫火旺，乃是一年之火，运行卯合戌火局何益？又系湿木，不生无焰火，则木自旺不能生火，譬如横水木於炉围之上，此火纵悍力，亦无由得盛，是以丁卯运中而死，而六丙生人亥子多。帖木丞相，戊申 辛酉 丙申 庚寅(辛金偏官)黄,"['身弱', '身衰']"
渊海子平,渊海子平-0118,丙寅戊戌壬戌辛丑,壬,LIGHT,REN-CAIGUAN|SHISHI-BURUO|LIGHT-ROOT|YIN-PARTY|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|SHIYONG-YUELING-XIANGFU|GE-QING|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,(戊偏官)岳总制，癸卯 丁巳 壬寅 甲辰(戊偏官)王镇抚，戊寅 癸亥 丙申 戊子(壬偏官)王镇抚此格，杀神太重，喜行东方运。身衰，八字水多火微，独喜寅宫火旺，乃是一年之火，运行卯合戌火局何益？又系湿木，不生无焰火，则木自旺不能生火，譬如横水木於炉围之上，此火纵悍力，亦无由得盛，是以丁卯运中而死，而六丙生人亥子多。帖木丞相，戊申 辛酉 丙申 庚寅(辛金偏官)黄侍郎，丁亥 辛亥 丙申 庚寅(壬偏官)刘,"['身弱', '身衰']"
渊海子平,渊海子平-0119,癸卯丁巳壬寅甲辰,壬,LIGHT,REN-CAIGUAN|SHISHI-BURUO|XIEQI-TAIZHONG|LIGHT-ROOT|JUECHU-FENGSHENG|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|JISHUAI-CONGSHENG|SHIYONG-YUELING-XIANGFU|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,(戊偏官)王镇抚，戊寅 癸亥 丙申 戊子(壬偏官)王镇抚此格，杀神太重，喜行东方运。身衰，八字水多火微，独喜寅宫火旺，乃是一年之火，运行卯合戌火局何益？又系湿木，不生无焰火，则木自旺不能生火，譬如横水木於炉围之上，此火纵悍力，亦无由得盛，是以丁卯运中而死，而六丙生人亥子多。帖木丞相，戊申 辛酉 丙申 庚寅(辛金偏官)黄侍郎，丁亥 辛亥 丙申 庚寅(壬偏官)刘运司，甲寅 乙亥 甲戌 丙寅(壬水偏官，,"['身弱', '身衰']"
渊海子平,渊海子平-0120,戊寅癸亥丙申戊子,丙,HEAVY,REN-CAIGUAN|XIEQI-TAIZHONG|HEAVY-ROOT|JUECHU-FENGSHENG|ROOT-STRUCK|ROOT-GAN-PRIORITY|ZHONGGUA-2SIDE|JIRUO-WUGEN|JISHUAI-CONGSHENG|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,(壬偏官)王镇抚此格，杀神太重，喜行东方运。身衰，八字水多火微，独喜寅宫火旺，乃是一年之火，运行卯合戌火局何益？又系湿木，不生无焰火，则木自旺不能生火，譬如横水木於炉围之上，此火纵悍力，亦无由得盛，是以丁卯运中而死，而六丙生人亥子多。帖木丞相，戊申 辛酉 丙申 庚寅(辛金偏官)黄侍郎，丁亥 辛亥 丙申 庚寅(壬偏官)刘运司，甲寅 乙亥 甲戌 丙寅(壬水偏官，戊土财神，丙火食神)眉批：即七杀也，要日,"['身弱', '身衰']"
渊海子平,渊海子平-0121,戊申辛酉丙申庚寅,丙,HEAVY,REN-CAIGUAN|XIEQI-TAIZHONG|HEAVY-ROOT|ROOT-STRUCK|ROOT-GAN-PRIORITY|WANGCHONG-SHUAI|SHI-GUI-LU|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|JISHUAI-CONGSHENG|GE-QUALITY|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,(辛金偏官)黄侍郎，丁亥 辛亥 丙申 庚寅(壬偏官)刘运司，甲寅 乙亥 甲戌 丙寅(壬水偏官，戊土财神，丙火食神)眉批：即七杀也，要日干生旺方可任当得住为福，身弱当不住则为祸。论命不问是何格，但见有杀不攻用神，虽有然自可发福。帖木丞相命，杀官太重，喜逢寅时相冲，化杀生身，更得行运得力，所以贵也。白话译文月上偏官格，指偏官（七杀）出现在月柱天干的格局。此格喜日主（命主自身）旺盛，怕八字中冲克过多；命,['身弱']
渊海子平,渊海子平-0122,丁亥辛亥丙申庚寅,丙,HEAVY,REN-CAIGUAN|SHISHI-BURUO|HEAVY-ROOT|JUECHU-FENGSHENG|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|HE-HUASHEN-DESHI|SHI-GUI-LU|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|SHIYONG-YUELING-XIANGFU|GE-QUALITY|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,(壬偏官)刘运司，甲寅 乙亥 甲戌 丙寅(壬水偏官，戊土财神，丙火食神)眉批：即七杀也，要日干生旺方可任当得住为福，身弱当不住则为祸。论命不问是何格，但见有杀不攻用神，虽有然自可发福。帖木丞相命，杀官太重，喜逢寅时相冲，化杀生身，更得行运得力，所以贵也。白话译文月上偏官格，指偏官（七杀）出现在月柱天干的格局。此格喜日主（命主自身）旺盛，怕八字中冲克过多；命主性情往往严肃持重、刚硬执拗、不易屈服，时,['身弱']
渊海子平,渊海子平-0123,甲寅乙亥甲戌丙寅,甲,HEAVY,REN-CAIGUAN|SHISHI-BURUO|XIEQI-TAIZHONG|HEAVY-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|JISHUAI-CONGSHENG|SHIYONG-YUELING-XIANGFU|GE-QING|GE-QUALITY|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,(壬水偏官，戊土财神，丙火食神)眉批：即七杀也，要日干生旺方可任当得住为福，身弱当不住则为祸。论命不问是何格，但见有杀不攻用神，虽有然自可发福。帖木丞相命，杀官太重，喜逢寅时相冲，化杀生身，更得行运得力，所以贵也。白话译文月上偏官格，指偏官（七杀）出现在月柱天干的格局。此格喜日主（命主自身）旺盛，怕八字中冲克过多；命主性情往往严肃持重、刚硬执拗、不易屈服，时柱偏官多者也有同样性情。此格喜见阳刃（羊,['身弱']
渊海子平,渊海子平-0124,乙酉乙卯辛卯辛卯,辛,HEAVY,REN-CAIGUAN|SHISHI-BURUO|HEAVY-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|WANGCHONG-SHUAI|ZHONGGUA-2SIDE|SHIYONG-YUELING-XIANGFU|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,眉批：侯知府命中干支重见，兄弟分夺，只是财多财旺，原干辛弱不堪任之，所以分去却得中和。诗诀：月偏财是衆人财，最怕干支兄多来。身强财旺皆为福，若归官星足为灾。时正财与正官同，不逢破害与相冲。柱中不见财官杀，时旺来寻此格中。白话译文时上偏财格（时柱天干出现偏财星的命格）与时上偏官格的构成原则相似：关键在于时柱只能出现一位偏财星，不可重复；年柱、月柱、日柱三处也不宜再见财星；最忌地支相冲，此点与月上偏官,"['身强', '中和']"
渊海子平,渊海子平-0125,壬午庚戌甲午庚午,甲,NONE,SHAZHONG-SHENQING|ZHONGGUA-2SIDE|WUGEN-YOUFU|JISHUAI-CONGSHENG|SHIYONG-YUELING-XIANGFU|GE-QUALITY|YUN-SHENG-ROOT|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL,(庚金为贵)史魏王，甲申 丙寅 乙卯 辛巳(辛金为贵)李丞相，己巳 丁卯 丙午 壬辰(壬水为贵)郑尚书，庚寅 壬午 戊寅 甲寅(壬水为贵)宋尚书，,[]
渊海子平,渊海子平-0126,甲申丙寅乙卯辛巳,乙,HEAVY,REN-CAIGUAN|DESHI-BUWANG|XIEQI-TAIZHONG|HEAVY-ROOT|TENGLUO-XIJIA|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|WANGCHONG-SHUAI|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|WANGJI-SIWO-SHENG|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,(辛金为贵)李丞相，己巳 丁卯 丙午 壬辰(壬水为贵)郑尚书，庚寅 壬午 戊寅 甲寅(壬水为贵)宋尚书，,[]
渊海子平,渊海子平-0127,己巳丁卯丙午壬辰,丙,HEAVY,REN-CAIGUAN|SHISHI-BURUO|XIEQI-TAIZHONG|HEAVY-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|HE-HUASHEN-DESHI|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|JISHUAI-CONGSHENG|SHIYONG-YUELING-XIANGFU|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,(壬水为贵)郑尚书，庚寅 壬午 戊寅 甲寅(壬水为贵)宋尚书，,[]
渊海子平,渊海子平-0128,庚寅壬午戊寅甲寅,戊,HEAVY,REN-CAIGUAN|HEAVY-ROOT|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIWANG-HUAIJI|GE-QING|GE-QUALITY|CAI-RUO-SHEN-QIANG|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,(壬水为贵)宋尚书，,[]
渊海子平,渊海子平-0129,庚辰丙戌戊戌甲寅,戊,HEAVY,REN-CAIGUAN|DESHI-BUWANG|XIEQI-TAIZHONG|HEAVY-ROOT|YIN-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|WANGJI-SIWO-SHENG|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,"庄尚书，辛巳 辛丑 己卯 乙亥(乙木为贵)眉批：詹丞相命，甲木死午，况生月九月，日主又弱，何以取之。行北方水得以资生，行东方甲木之运，地支无杀则得以中和之气，贵亦在其中矣。其余当以生旺推之，其中妙理不可不知。诗诀：偏官妙喜食神逢，印绶身强福禄浓。若见正官并枭印，加逢死绝祸重重。偏官有印化为权，运助身强福禄全。切忌身弱并刑害，一生灾病祸连绵。白话译文所谓""时上一位贵格""，指的是八字中只有时柱出现一个","['身旺', '身弱', '身强', '中和']"
渊海子平,渊海子平-0130,辛巳辛丑己卯乙亥,己,HEAVY,REN-CAIGUAN|DESHI-BUWANG|XIEQI-TAIZHONG|HEAVY-ROOT|ROOT-STRUCK|ROOT-GAN-PRIORITY|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|GE-QUALITY|WANGJI-SIWO-SHENG|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,"(乙木为贵)眉批：詹丞相命，甲木死午，况生月九月，日主又弱，何以取之。行北方水得以资生，行东方甲木之运，地支无杀则得以中和之气，贵亦在其中矣。其余当以生旺推之，其中妙理不可不知。诗诀：偏官妙喜食神逢，印绶身强福禄浓。若见正官并枭印，加逢死绝祸重重。偏官有印化为权，运助身强福禄全。切忌身弱并刑害，一生灾病祸连绵。白话译文所谓""时上一位贵格""，指的是八字中只有时柱出现一个七杀（偏官），方才构成此格。若","['身旺', '身弱', '身强', '中和']"
渊海子平,渊海子平-0131,丙子丁酉庚午丙子,庚,HEAVY,REN-CAIGUAN|DESHI-BUWANG|HEAVY-ROOT|ROOT-STRUCK|ROOT-GAN-PRIORITY|WANGCHONG-SHUAI|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|GE-QUALITY|CAI-RUO-SHEN-QIANG|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,(子冲午丁火)蔡贵妃，己未 丙子 庚子 丙子 (冲子为官)正使，壬子 壬子 壬子 壬寅 (以子冲午己土为官)气贫，壬子 壬子 壬子 丙午 (以子冲午中己土为官星，又不合见午时重官星，就又贫极，为乞丐之命也。)眉批：诗诀，庚午日主要逢子，倒冲禄马号飞天，何如金木为情重，运入南方虚有逆。庚午鼠队来冲马，辛癸寻蛇要衆猪，丙日马群冲子午，丁逢蛇衆见双鱼。又格以辛癸日用亥字冲巳中丙戊为官星，要四柱有申字，并,[]
渊海子平,渊海子平-0132,己未丙子庚子丙子,庚,NONE,SHISHI-BURUO|SHAZHONG-SHENQING|YIN-PARTY|ZHONGGUA-2SIDE|WUGEN-YOUFU|JISHUAI-CONGSHENG|SHIYONG-YUELING-XIANGFU|GE-QUALITY|YUN-SHENG-ROOT|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,(冲子为官)正使，壬子 壬子 壬子 壬寅 (以子冲午己土为官)气贫，壬子 壬子 壬子 丙午 (以子冲午中己土为官星，又不合见午时重官星，就又贫极，为乞丐之命也。)眉批：诗诀，庚午日主要逢子，倒冲禄马号飞天，何如金木为情重，运入南方虚有逆。庚午鼠队来冲马，辛癸寻蛇要衆猪，丙日马群冲子午，丁逢蛇衆见双鱼。又格以辛癸日用亥字冲巳中丙戊为官星，要四柱有申字，并酉字或丑字，得一字可合为妙。假令六癸日以亥冲巳,[]
渊海子平,渊海子平-0133,壬子壬子壬子壬寅,壬,HEAVY,REN-CAIGUAN|HEAVY-ROOT|BIJIE-PARTY|ROOT-GAN-PRIORITY|ZHONGGUA-2SIDE|JIWANG-HUAIJI|GE-QING|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,(以子冲午己土为官)气贫，壬子 壬子 壬子 丙午 (以子冲午中己土为官星，又不合见午时重官星，就又贫极，为乞丐之命也。)眉批：诗诀，庚午日主要逢子，倒冲禄马号飞天，何如金木为情重，运入南方虚有逆。庚午鼠队来冲马，辛癸寻蛇要衆猪，丙日马群冲子午，丁逢蛇衆见双鱼。又格以辛癸日用亥字冲巳中丙戊为官星，要四柱有申字，并酉字或丑字，得一字可合为妙。假令六癸日以亥冲巳，若四柱有戌字，则亥水不能去冲矣，岁君大运,[]
渊海子平,渊海子平-0134,壬子壬子壬子丙午,壬,HEAVY,REN-CAIGUAN|DESHI-BUWANG|HEAVY-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|WANGCHONG-SHUAI|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,(以子冲午中己土为官星，又不合见午时重官星，就又贫极，为乞丐之命也。)眉批：诗诀，庚午日主要逢子，倒冲禄马号飞天，何如金木为情重，运入南方虚有逆。庚午鼠队来冲马，辛癸寻蛇要衆猪，丙日马群冲子午，丁逢蛇衆见双鱼。又格以辛癸日用亥字冲巳中丙戊为官星，要四柱有申字，并酉字或丑字，得一字可合为妙。假令六癸日以亥冲巳，若四柱有戌字，则亥水不能去冲矣，岁君大运亦忌。如六辛日以亥冲巳中丙字为官星，若四柱中有丙字,[]
渊海子平,渊海子平-0135,丁未癸卯癸亥癸亥,癸,HEAVY,REN-CAIGUAN|SHISHI-BURUO|HEAVY-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|GE-QUALITY|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,(亥冲巳中戊土为官)曹郎中，壬申 辛亥 癸亥 壬子(亥冲巳中戊土为官)诗诀：辛癸之运古有言，宜逢合巳号飞天，除是天罡逢小吉，灾消福衆利自绵。第 1 0 4 章内十八格-倒冲格原 文内十八格-倒冲格渊海子平卷二内十八格 - 倒冲格凡四柱中原无官星，方用此格。以丙日为主，用午字冲子中癸水，丙日得官星。不论会，若四柱中有未字，则午不能去冲矣。大忌癸字并子字，则减分数，岁君大运亦然。诗诀：丙日须逢午字冲，,[]
渊海子平,渊海子平-0136,壬申辛亥癸亥壬子,癸,HEAVY,REN-CAIGUAN|HEAVY-ROOT|YIN-PARTY|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|GE-QUALITY|CAI-RUO-SHEN-QIANG|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,(亥冲巳中戊土为官)诗诀：辛癸之运古有言，宜逢合巳号飞天，除是天罡逢小吉，灾消福衆利自绵。第 1 0 4 章内十八格-倒冲格原 文内十八格-倒冲格渊海子平卷二内十八格 - 倒冲格凡四柱中原无官星，方用此格。以丙日为主，用午字冲子中癸水，丙日得官星。不论会，若四柱中有未字，则午不能去冲矣。大忌癸字并子字，则减分数，岁君大运亦然。诗诀：丙日须逢午字冲，午能冲子吉相逢。不须论会干嫌水，子癸相逢再见凶。午,[]
渊海子平,渊海子平-0137,辛酉癸巳乙巳辛巳,乙,NONE,SHAZHONG-SHENQING|ZHONGGUA-2SIDE|WUGEN-YOUFU|JISHUAI-CONGSHENG|SHIYONG-YUELING-XIANGFU|GE-QING|GE-QUALITY|YUN-SHENG-ROOT|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL,"(以巳冲亥壬水为官)岳总管，辛巳 甲午 丁未 乙巳(以巳冲亥壬水为官)白话译文四柱中没有官星时，方可使用""倒冲格""。丙日人，借地支""午""冲""子""，取子中所藏癸水为官星。此格不论地支有无相合，但若四柱出现""未""字，午未相合，午便无力去冲子，格局即破。最忌四柱中直见癸字或子字，一旦出现，格局力量大减。流年与大运亦同此判断。丁日人，借地支""巳""冲""亥""，取亥中壬水为官星。若四柱出现""辰""字，巳辰相合，巳",[]
渊海子平,渊海子平-0138,辛巳甲午丁未乙巳,丁,HEAVY,REN-CAIGUAN|DESHI-BUWANG|HEAVY-ROOT|YIN-PARTY|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIWANG-HUAIJI|GE-QING|GE-QUALITY|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,"(以巳冲亥壬水为官)白话译文四柱中没有官星时，方可使用""倒冲格""。丙日人，借地支""午""冲""子""，取子中所藏癸水为官星。此格不论地支有无相合，但若四柱出现""未""字，午未相合，午便无力去冲子，格局即破。最忌四柱中直见癸字或子字，一旦出现，格局力量大减。流年与大运亦同此判断。丁日人，借地支""巳""冲""亥""，取亥中壬水为官星。若四柱出现""辰""字，巳辰相合，巳不能去冲亥，格局同样被破。忌见壬字与亥字。大运影响",[]
渊海子平,渊海子平-0139,辛酉癸巳乙巳辛巳,乙,NONE,SHAZHONG-SHENQING|ZHONGGUA-2SIDE|WUGEN-YOUFU|JISHUAI-CONGSHENG|SHIYONG-YUELING-XIANGFU|GE-QING|GE-QUALITY|YUN-SHENG-ROOT|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL,"）与岳总管（辛巳 甲午 丁未 乙巳）两则命造为例，均以巳冲亥取壬水为官，印证此格之效。---关键词倒冲格：四柱无官星时，借地支相冲""冲出""藏干官星以取贵的特殊格局。官星：命理中代表权力与地位的五行要素，是断贵贱的重要依据。地支六冲：子午冲、巳亥冲等对冲关系，是此格取官的核心机制。藏干：地支内部隐藏的天干，子藏癸、亥藏壬即属此类。破格：格局因忌神（能合住冲神的地支）出现而失效，贵气全散。现代启示倒冲",[]
渊海子平,渊海子平-0140,辛巳甲午丁未乙巳,丁,HEAVY,REN-CAIGUAN|DESHI-BUWANG|HEAVY-ROOT|YIN-PARTY|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIWANG-HUAIJI|GE-QING|GE-QUALITY|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,"）两则命造为例，均以巳冲亥取壬水为官，印证此格之效。---关键词倒冲格：四柱无官星时，借地支相冲""冲出""藏干官星以取贵的特殊格局。官星：命理中代表权力与地位的五行要素，是断贵贱的重要依据。地支六冲：子午冲、巳亥冲等对冲关系，是此格取官的核心机制。藏干：地支内部隐藏的天干，子藏癸、亥藏壬即属此类。破格：格局因忌神（能合住冲神的地支）出现而失效，贵气全散。现代启示倒冲格的核心逻辑是""以迂为直""——当正",[]
渊海子平,渊海子平-0141,甲寅戊辰乙亥丙子,乙,HEAVY,REN-CAIGUAN|SHISHI-BURUO|XIEQI-TAIZHONG|HEAVY-ROOT|TENGLUO-XIJIA|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|JISHUAI-CONGSHENG|SHIYONG-YUELING-XIANGFU|GE-QING|GE-QUALITY|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,"，贵人车御带，戊子 癸亥 乙未 丙子，贵人眉批：诗诀，阴木天干丙午时，乙巳要贵富为奇，无冲官杀方为美，年少声名达凤池。以日干为主，取贵在时。白话译文乙巳鼠贵格，专用于日干为乙（阴木）者。此格有严格的使用前提：若月柱中已有官星（代表权贵与仕途的干支组合），则此格失效，不可采用。最忌四柱中出现""午""字，因午与子相冲，会直接冲破贵气。若时柱恰为丙子，其中""丙""字为关键，有汇聚贵人之力，称为""聚贵""。另有",[]
